|index|Symbol|Security Name
1870|1302|EBR|Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share)
1871|1303|EBR.B|Centrais Electricas Brasileiras S.A.- Eletrobr?!s American Depositary Shares (Each representing one Preferred Share)
1872|1304|EBS|Emergent Biosolutions, Inc. Common Stock
1873|982|EBSB|Meridian Bancorp, Inc. - Common Stock
1874|983|EBTC|Enterprise Bancorp Inc - Common Stock
1875|1305|EC|Ecopetrol S.A. American Depositary Shares
1876|1306|ECC|Eagle Point Credit Company Inc. Common Stock
1877|1307|ECCB|Eagle Point Credit Company Inc. 7.75% Series B Term Preferred Stock due 2026
1878|1308|ECCX|Eagle Point Credit Company Inc. 6.6875% Notes due 2028
1879|1309|ECCY|Eagle Point Credit Company Inc. 6.75% Notes due 2027
1880|984|ECHO|Echo Global Logistics, Inc. - Common Stock
1881|1313|ECL|Ecolab Inc. Common Stock
1882|985|ECOL|US Ecology, Inc. - Common Stock
1883|986|ECOLW|US Ecology, Inc. - warrant
1884|1316|ECOM|ChannelAdvisor Corporation Common Stock
1885|987|ECOR|electroCore, Inc. - Common Stock
1886|988|ECOW|Pacer Emerging Markets Cash Cows 100 ETF
1887|989|ECPG|Encore Capital Group Inc - Common Stock
1888|1319|ECT|ECA Marcellus Trust I Common Units of Beneficial Interest
1889|1320|ED|Consolidated Edison, Inc. Common Stock
1890|990|EDAP|EDAP TMS S.A. - American Depositary Shares, each representing One Ordinary Share
1891|1322|EDD|Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Common Stock
1892|1324|EDF|Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest
1893|1325|EDI|Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interests
1894|991|EDIT|Editas Medicine, Inc. - Common Stock
1895|1327|EDN|Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares
1896|992|EDNT|Edison Nation, Inc. - Common Stock
1897|993|EDRY|EuroDry Ltd. - Common Shares
1898|994|EDSA|Edesa Biotech, Inc. - Common Shares
1899|995|EDTX|EdtechX Holdings Acquisition Corp. - Common Stock
1900|996|EDTXU|EdtechX Holdings Acquisition Corp. - Unit
1901|997|EDTXW|EdtechX Holdings Acquisition Corp. - Warrant
1902|1330|EDU|New Oriental Education & Technology Group, Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands)
1903|998|EDUC|Educational Development Corporation - Common Stock
1904|1333|EE|El Paso Electric Company Common Stock
1905|1334|EEA|The European Equity Fund, Inc. Common Stock
1906|999|EEFT|Euronet Worldwide, Inc. - Common Stock
1907|1000|EEMA|iShares MSCI Emerging Markets Asia ETF
1908|1346|EEX|Emerald Holding, Inc. Common Stock
1909|1001|EFAS|Global X MSCI SuperDividend EAFE ETF
1910|1351|EFC|Ellington Financial Inc. Common Stock 
1911|1352|EFC-A|Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
1912|1353|EFF|Eaton vance Floating-Rate Income Plus Fund Common Shares of Beneficial Interest
1913|1355|EFL|Eaton Vance Floating-Rate 2022 Target Term Trust Common Shares of Beneficial Interest
1914|1002|EFOI|Energy Focus, Inc. - Common Stock
1915|1358|EFR|Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest
1916|1003|EFSC|Enterprise Financial Services Corporation - Common Stock
1917|1359|EFT|Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest
1918|1362|EFX|Equifax, Inc. Common Stock
1919|1004|EGAN|eGain Corporation - Common Stock
1920|1005|EGBN|Eagle Bancorp, Inc. - Common Stock
1921|1364|EGF|Blackrock Enhanced Government Fund, Inc. Common Stock
1922|1365|EGHT|8x8 Inc Common Stock
1923|1366|EGIF|Eagle Growth and Income Opportunities Fund Common Shares of Beneficial Interest
1924|1006|EGLE|Eagle Bulk Shipping Inc. - Common Stock
1925|1367|EGO|Eldorado Gold Corporation Ordinary Shares
1926|1007|EGOV|NIC Inc. - Common Stock
1927|1368|EGP|EastGroup Properties, Inc. Common Stock
1928|1008|EGRX|Eagle Pharmaceuticals, Inc. - Common Stock
1929|1370|EGY|VAALCO Energy, Inc.  Common Stock
1930|1009|EH|EHang Holdings Limited - ADS
1931|1371|EHC|Encompass Health Corporation Common Stock
1932|1372|EHI|Western Asset Global High Income Fund Inc Common Stock
1933|1373|EHT|Eaton Vance High Income 2021 Target Term Trust Common Shares of Beneficial Interest
1934|1010|EHTH|eHealth, Inc. - Common Stock
1935|1374|EIC|Eagle Point Income Company Inc. Common Stock
1936|1011|EIDX|Eidos Therapeutics, Inc. - Common Stock
1937|1376|EIG|Employers Holdings Inc Common Stock
1938|1012|EIGI|Endurance International Group Holdings, Inc. - Common Stock
1939|1013|EIGR|Eiger BioPharmaceuticals, Inc. - Common Stock
1940|1381|EIX|Edison International Common Stock
1941|1014|EKSO|Ekso Bionics Holdings, Inc. - Common Stock
1942|1385|EL|Estee Lauder Companies, Inc. (The) Common Stock
1943|1387|ELAN|Elanco Animal Health Incorporated Common Stock
1944|1388|ELAT|Elanco Animal Health Incorporated 5.00% Tangible Equity Units
1945|1389|ELC|Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066
1946|1391|ELF|e.l.f. Beauty, Inc. Common Stock
1947|1015|ELGX|Endologix, Inc. - Common Stock
1948|1392|ELJ|Entergy Louisiana, Inc. First Mortgage Bonds, 5.25% Series due July 1, 2052
1949|1016|ELOX|Eloxx Pharmaceuticals, Inc. - Common Stock
1950|1395|ELP|Companhia Paranaense de Energia (COPEL) Common Stock
1951|1396|ELS|Equity Lifestyle Properties, Inc. Common Stock
1952|1017|ELSE|Electro-Sensors, Inc. - Common Stock
1953|1018|ELTK|Eltek Ltd. - Ordinary Shares
1954|1397|ELU|Entergy Louisiana, Inc. First Mortgage Bonds, 4.70% Series due June 1, 2063
1955|1398|ELVT|Elevate Credit, Inc. Common Stock
1956|1399|ELY|Callaway Golf Company Common Stock
1957|1019|EMB|iShares J.P. Morgan USD Emerging Markets Bond ETF
1958|1020|EMCB|WisdomTree Emerging Markets Corporate Bond Fund
1959|1021|EMCF|Emclaire Financial Corp - Common Stock
1960|1022|EMCG|WisdomTree Emerging Markets Consumer Growth Fund
1961|1403|EMD|Western Asset Emerging Markets Debt Fund Inc Common Stock
1962|1405|EME|EMCOR Group, Inc. Common Stock
1963|1406|EMF|Templeton Emerging Markets Fund Common Stock
1964|1023|EMIF|iShares S&P Emerging Markets Infrastructure Index Fund
1965|1024|EMKR|EMCORE Corporation - Common Stock
1966|1025|EML|Eastern Company (The) - Common Stock
1967|1026|EMMS|Emmis Communications Corporation - Class A Common Stock
1968|1414|EMN|Eastman Chemical Company Common Stock
1969|1416|EMO|ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock
1970|1417|EMP|Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066
1971|1419|EMR|Emerson Electric Company Common Stock
1972|1027|EMXC|iShares MSCI Emerging Markets ex China ETF
1973|1425|ENB|Enbridge Inc Common Stock
1974|1426|ENBA|Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078
1975|1427|ENBL|Enable Midstream Partners, LP Common Units representing limited partner interests
1976|1028|ENDP|Endo International plc - Ordinary Shares
1977|1029|ENG|ENGlobal Corporation - Common Stock
1978|1429|ENIA|Enel Americas S.A. American Depositary Shares
1979|1430|ENIC|Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock)
1980|1431|ENJ|Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due December 1, 2052
1981|1432|ENLC|EnLink Midstream, LLC Common Units representing Limited Partner Interests
1982|1030|ENLV|Enlivex Therapeutics Ltd. - Ordinary Shares
1983|1433|ENO|Entergy New Orleans, LLC First Mortgage Bonds, 5.50% Series due April 1, 2066
1984|1031|ENOB|Enochian Biosciences, Inc. - Common Stock
1985|1032|ENPH|Enphase Energy, Inc. - Common Stock
1986|1435|ENR|Energizer Holdings, Inc. Common Stock
1987|1436|ENR-A|Energizer Holdings, Inc. 7.50% Series A Mandatory Convertible Preferred Stock
1988|1437|ENS|EnerSys Common Stock
1989|1033|ENSG|The Ensign Group, Inc. - Common Stock
1990|1034|ENT|Global Eagle Entertainment Inc. - Common Stock
1991|1035|ENTA|Enanta Pharmaceuticals, Inc. - Common Stock
1992|1036|ENTG|Entegris, Inc. - Common Stock
1993|1037|ENTX|Entera Bio Ltd. - Ordinary Shares
1994|1038|ENTXW|Entera Bio Ltd. - Warrant
1995|1440|ENV|Envestnet, Inc Common Stock
1996|1441|ENVA|Enova International, Inc. Common Stock
1997|1443|ENZ|Enzo Biochem, Inc. Common Stock ($0.01 Par Value)
1998|1039|ENZL|iShares MSCI New Zealand ETF
1999|1444|EOD|Wells Fargo Global Dividend Opportunity Fund
2000|1445|EOG|EOG Resources, Inc. Common Stock
2001|1446|EOI|Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest
2002|1040|EOLS|Evolus, Inc. - Common Stock
2003|1447|EOS|Eaton Vance Enhance Equity Income Fund II Common Stock
2004|1448|EOT|Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST
2005|1449|EP-C|El Paso Corporation Preferred Stock
2006|1450|EPAC|Enerpac Tool Group Corp. Common Stock
2007|1451|EPAM|EPAM Systems, Inc. Common Stock
2008|1041|EPAY|Bottomline Technologies, Inc. - Common Stock
2009|1452|EPC|Edgewell Personal Care Company Common Stock
2010|1453|EPD|Enterprise Products Partners L.P. Common Stock
2011|1042|EPIX|ESSA Pharma Inc. - Common Stock
2012|1459|EPR|EPR Properties Common Stock
2013|1460|EPR-C|EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares
2014|1461|EPR-E|EPR Properties Series E Cumulative Conv Pfd Shs Ser E
2015|1462|EPR-G|EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares
2016|1464|EPRT|Essential Properties Realty Trust, Inc. Common Stock
2017|1043|EPSN|Epsilon Energy Ltd. - Common Shares
2018|1044|EPZM|Epizyme, Inc. - Common Stock
2019|1045|EQ|Equillium, Inc. - Common Stock
2020|1046|EQBK|Equity Bancshares, Inc. - Class A Common Stock
2021|1469|EQC|Equity Commonwealth Common Shares of Beneficial Interest
2022|1470|EQC-D|Equity Commonwealth 6.50% Pfd Conv Shs Ser D
2023|1471|EQH|Equitable Holdings, Inc. Common Stock
2024|1472|EQH-A|Equitable Holdings, Inc. Depositary Shares
2025|1047|EQIX|Equinix, Inc. - Common Stock
2026|1474|EQM|EQM Midstream Partners, LP Common Units representing Limited Partner Interests
2027|1475|EQNR|Equinor ASA
2028|1476|EQR|Equity Residential Common Shares of Beneficial Interest
2029|1048|EQRR|ProShares Equities for Rising Rates ETF
2030|1477|EQS|Equus Total Return, Inc. Common Stock
2031|1478|EQT|EQT Corporation Common Stock
2032|1481|ERA|Era Group, Inc. Common Stock
2033|1483|ERF|Enerplus Corporation Common Stock
2034|1049|ERI|Eldorado Resorts, Inc. - Common Stock
2035|1050|ERIC|Ericsson - American Depositary Shares each representing 1 underlying Class B share
2036|1051|ERIE|Erie Indemnity Company - Class A Common Stock
2037|1052|ERII|Energy Recovery, Inc. - Common Stock
2038|1485|ERJ|Embraer S.A. Common Stock
2039|1487|EROS|Eros International PLC A Ordinary Shares
2040|1053|ERYP|Erytech Pharma S.A. - American Depositary Shares
2041|1492|ES|Eversource Energy (D/B/A) Common Stock
2042|1054|ESBK|Elmira Savings Bank NY (The) - Common Stock
2043|1055|ESCA|Escalade, Incorporated - Common Stock
2044|1494|ESE|ESCO Technologies Inc. Common Stock
2045|1056|ESEA|Euroseas Ltd. - Common Stock
2046|1057|ESGD|iShares ESG MSCI EAFE ETF
2047|1058|ESGE|iShares ESG MSCI EM ETF
2048|1059|ESGR|Enstar Group Limited - Ordinary Shares
2049|1060|ESGRO|Enstar Group Limited - Depository Shares 7.00% Perpetual Non-Cumulative Preference Shares, Series E
2050|1061|ESGRP|Enstar Group Limited - Depositary Shares Each Representing 1/1000th of an interest in Preference Shares
2051|1062|ESGU|iShares ESG MSCI USA ETF
2052|1501|ESI|Element Solutions Inc. Common Stock
2053|1063|ESLT|Elbit Systems Ltd. - Ordinary Shares
2054|1504|ESNT|Essent Group Ltd. Common Shares
2055|1064|ESPO|VanEck Vectors Video Gaming and eSports ETF
2056|1065|ESPR|Esperion Therapeutics, Inc. - Common Stock
2057|1066|ESQ|Esquire Financial Holdings, Inc. - Common Stock
2058|1506|ESRT|Empire State Realty Trust, Inc. Class A Common Stock
2059|1507|ESS|Essex Property Trust, Inc. Common Stock
2060|1067|ESSA|ESSA Bancorp, Inc. - common stock
2061|1068|ESSCU|East Stone Acquisition Corporation - Unit
2062|1069|ESTA|Establishment Labs Holdings Inc. - Common Shares
2063|1508|ESTC|Elastic N.V. Ordinary Shares
2064|1509|ESTE|Earthstone Energy, Inc. Class A Common Stock
2065|1070|ESXB|Community Bankers Trust Corporation. - Common Stock
2066|1510|ET|Energy Transfer LP Common Units 
2067|1511|ETB|Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest
2068|1071|ETFC|E*TRADE Financial Corporation - Common Stock
2069|1512|ETG|Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest
2070|1513|ETH|Ethan Allen Interiors Inc. Common Stock
2071|1515|ETI-|Entergy Texas Inc 5.375% Series A Preferred Stock, Cumulative, No Par Value
2072|1516|ETJ|Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest
2073|1517|ETM|Entercom Communications Corp. Common Stock
2074|1518|ETN|Eaton Corporation, PLC Ordinary Shares
2075|1072|ETNB|89bio, Inc. - Common Stock
2076|1519|ETO|Eaton Vance Tax-Advantage Global Dividend Opp Common Stock
2077|1073|ETON|Eton Pharmaceuticals, Inc. - Common Stock
2078|1520|ETP-C|Energy Transfer Operating L.P. Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
2079|1521|ETP-D|Energy Transfer Operating L.P. 7.625% Series D Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
2080|1522|ETP-E|Energy Transfer Operating, L.P. Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
2081|1523|ETR|Entergy Corporation Common Stock
2082|1524|ETRN|Equitrans Midstream Corporation Common Stock 
2083|1074|ETSY|Etsy, Inc. - Common Stock
2084|1075|ETTX|Entasis Therapeutics Holdings Inc. - Common Stock
2085|1525|ETV|Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest
2086|1526|ETW|Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest
2087|1527|ETX|Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest
2088|1528|ETY|Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,
2089|1076|EUFN|iShares MSCI Europe Financials Sector Index Fund
2090|1538|EURN|Euronav NV Ordinary Shares
2091|1542|EV|Eaton Vance Corporation Common Stock
2092|1543|EVA|Enviva Partners, LP Common units representing limited partner interests
2093|1077|EVBG|Everbridge, Inc. - Common Stock
2094|1545|EVC|Entravision Communications Corporation Common Stock
2095|1078|EVER|EverQuote, Inc. - Class A Common Stock
2096|1546|EVF|Eaton Vance Senior Income Trust Common Stock
2097|1079|EVFM|Evofem Biosciences, Inc. - Common Stock
2098|1547|EVG|Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest
2099|1080|EVGBC|Eaton Vance NextShares Trust - Eaton Vance Global Income Builder NextShares
2100|1081|EVGN|Evogene Ltd. - Ordinary Shares
2101|1548|EVH|Evolent Health, Inc Class A Common Stock
2102|1082|EVK|Ever-Glory International Group, Inc. - Common Stock
2103|1083|EVLMC|Eaton Vance NextShares Trust II - Eaton Vance TABS 5-to-15 Year Laddered Municipal Bond NextShares
2104|1084|EVLO|Evelo Biosciences, Inc. - Common Stock
2105|1552|EVN|Eaton Vance Municipal Income Trust Common Stock
2106|1085|EVOK|Evoke Pharma, Inc. - Common Stock
2107|1086|EVOL|Evolving Systems, Inc. - Common Stock
2108|1087|EVOP|EVO Payments, Inc. - Class A Common Stock
2109|1553|EVR|Evercore Inc. Class A Common Stock
2110|1554|EVRG|Evergy, Inc. Common Stock
2111|1555|EVRI|Everi Holdings Inc. Common Stock
2112|1088|EVSI|Envision Solar International, Inc. - Common Stock
2113|1089|EVSIW|Envision Solar International, Inc. - Warrant
2114|1090|EVSTC|Eaton Vance NextShares Trust - Eaton Vance Stock NextShares
2115|1556|EVT|Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest
2116|1557|EVTC|Evertec, Inc. Common Stock
2117|1561|EW|Edwards Lifesciences Corporation Common Stock
2118|1091|EWBC|East West Bancorp, Inc. - Common Stock
2119|1092|EWJE|iShares MSCI Japan Equal Weighted ETF
2120|1093|EWJV|iShares MSCI Japan Value ETF
2121|1094|EWZS|iShares MSCI Brazil Small-Cap ETF
2122|1095|EXAS|Exact Sciences Corporation - Common Stock
2123|1096|EXC|Exelon Corporation - Common Stock
2124|1590|EXD|Eaton Vance Tax-Managed Buy-Write Strategy Fund Common Shares of Beneficial Interest
2125|1097|EXEL|Exelixis, Inc. - Common Stock
2126|1098|EXFO|EXFO Inc - Subordinate Voting Shares
2127|1591|EXG|Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest
2128|1594|EXK|Endeavour Silver Corporation Ordinary Shares (Canada)
2129|1099|EXLS|ExlService Holdings, Inc. - Common Stock
2130|1595|EXP|Eagle Materials Inc Common Stock
2131|1100|EXPC|Experience Investment Corp. - Class A Common Stock
2132|1101|EXPCU|Experience Investment Corp. - Unit
2133|1102|EXPCW|Experience Investment Corp. - Warrants
2134|1103|EXPD|Expeditors International of Washington, Inc. - Common Stock
2135|1104|EXPE|Expedia Group, Inc. - Common Stock
2136|1105|EXPI|eXp World Holdings, Inc. - Common Stock
2137|1106|EXPO|Exponent, Inc. - Common Stock
2138|1596|EXPR|Express, Inc. Common Stock
2139|1597|EXR|Extra Space Storage Inc Common Stock
2140|1599|EXTN|Exterran Corporation Common Stock
2141|1107|EXTR|Extreme Networks, Inc. - Common Stock
2142|1108|EYE|National Vision Holdings, Inc. - Common Stock
2143|1109|EYEG|Eyegate Pharmaceuticals, Inc. - Common Stock
2144|1110|EYEGW|Eyegate Pharmaceuticals, Inc. - Warrants
2145|1111|EYEN|Eyenovia, Inc. - Common Stock
2146|1112|EYES|Second Sight Medical Products, Inc. - Common Stock
2147|1113|EYESW|Second Sight Medical Products, Inc. - Warrants expiring 3/14/2024
2148|1114|EYPT|EyePoint Pharmaceuticals, Inc. - Common Stock
2149|1115|EZPW|EZCORP, Inc. - Class A Non-Voting Common Stock
2150|1604|EZT|Entergy Texas Inc First Mortgage Bonds 5.625% Series due June 1, 2064
2151|1606|F|Ford Motor Company Common Stock
2152|1607|F-B|Ford Motor Company 6.20% Notes due June 1, 2059
2153|1608|F-C|Ford Motor Company 6% Notes due December 1, 2059
2154|1116|FAAR|First Trust Alternative Absolute Return Strategy ETF
2155|1117|FAB|First Trust Multi Cap Value AlphaDEX Fund
2156|1118|FAD|First Trust Multi Cap Growth AlphaDEX Fund
2157|1609|FAF|First American Corporation (New) Common Stock
2158|1119|FALN|iShares Fallen Angels USD Bond ETF
2159|1610|FAM|First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest
2160|1120|FAMI|Farmmi, INC. - Ordinary Shares
2161|1121|FANG|Diamondback Energy, Inc. - Commmon Stock
2162|1122|FANH|Fanhua Inc. - American depositary shares, each representing 20 ordinary shares
2163|1123|FARM|Farmer Brothers Company - Common Stock
2164|1124|FARO|FARO Technologies, Inc. - Common Stock
2165|1125|FAST|Fastenal Company - Common Stock
